Обозначение	Наименование	Ревизия
TST-5741-0000-000-8011	Предкрылок №1	005
TST-5741-0000-000-8021	Предкрылок №1	005
TST-5741-4000-000-8011	Рельс 1	004
TST-5741-4100-000-8011	Рельс	003
TST-5741-5000-000-8011	Рельс 2	004
TST-5741-5100-000-8011	Рельс	003
TST-5741-6000-000-8011	Секция предкрылка №1	003
TST-5741-6000-000-8021	Секция предкрылка №1	003
TST-5741-6100-000-8011	Диафрагма 2	003
TST-5741-6100-000-8021	Диафрагма 2	003
TST-5741-6110-000-8011	Серьга	003
TST-5741-6200-000-8011	Диафрагма 6	003
TST-5741-6200-000-8021	Диафрагма 6	003
TST-5741-6210-000-8011	Серьга	002
TST-5742-0000-000-8011	Предкрылок №2	005
TST-5742-0000-000-8021	Предкрылок №2	005
TST-5742-4000-000-8011	Рельс 3	004
TST-5742-4100-000-8011	Рельс	003
TST-5742-5000-000-8011	Рельс 4	004
TST-5742-5100-000-8011	Рельс	003
TST-5742-6000-000-8011	Секция предкрылка №2	003
TST-5742-6000-000-8021	Секция предкрылка №2	003
TST-5742-6100-000-8011	Кронштейн навески рельса 3	002
TST-5742-6200-000-8011	Диафрагма 6	002
TST-5742-6200-000-8021	Диафрагма 6	002
TST-5742-6300-000-8011	Кронштейн навески рельса 4	002
TST-5742-6400-000-8011	Опора	002
TST-5743-0000-000-8011	Предкрылок №3	005
TST-5743-0000-000-8021	Предкрылок №3	005
TST-5743-2000-000-8011	Секция предкрылка №3	003
TST-5743-2000-000-8021	Секция предкрылка №3	003
TST-5743-2100-000-8011	Кронштейн навески рельса 5	002
TST-5743-2200-000-8011	Диафрагма 6	002
TST-5743-2200-000-8021	Диафрагма 6	002
TST-5743-2300-000-8011	Кронштейн навески рельса 6	002
TST-5743-2400-000-8011	Опора	002
TST-5743-4000-000-8011	Рельс 5	004
TST-5743-4100-000-8011	Рельс	003
TST-5743-5000-000-8011	Рельс 6	004
TST-5743-5100-000-8011	Рельс	004
TST-5744-0000-000-8011	Предкрылок №4	005
TST-5744-0000-000-8021	Предкрылок №4	005
TST-5744-2000-000-8011	Секция предкрылка №4	003
TST-5744-2000-000-8021	Секция предкрылка №4	003
TST-5744-2100-000-8011	Кронштейн навески рельса 7	002
TST-5744-2200-000-8011	Диафрагма 6	002
TST-5744-2200-000-8021	Диафрагма 6	002
TST-5744-2300-000-8011	Кронштейн навески рельса 8	003
TST-5744-2400-000-8011	Опора	002
TST-5744-4000-000-8011	Рельс 7	004
TST-5744-4100-000-8011	Рельс	003
TST-5744-5000-000-8011	Рельс 8	004
TST-5744-5100-000-8011	Рельс	003
TST-5745-0000-000-8011	Предкрылок №5	005
TST-5745-0000-000-8021	Предкрылок №5	005
TST-5745-2000-000-8011	Секция предкрылка №5	003
TST-5745-2000-000-8021	Секция предкрылка №5	003
TST-5745-2100-000-8011	Кронштейн навески рельса 9	002
TST-5745-2200-000-8011	Диафрагма 6	002
TST-5745-2200-000-8021	Диафрагма 6	002
TST-5745-2300-000-8011	Кронштейн навески рельса 10	002
TST-5745-2400-000-8011	Опора	002
TST-5745-4000-000-8011	Рельс 9	004
TST-5745-4100-000-8011	Рельс	003
TST-5745-5000-000-8011	Рельс 10	004
TST-5745-5100-000-8011	Рельс	003
TST-5750-0000-001-D500	Кромка крыла задняя правая. ПСО	001
TST-5750-0000-002-D500	Кромка крыла задняя левая. ПСО	001
TST-5751-0000-000-8011	Закрылок корневой правый	006
TST-5751-0010-000-8011	Панель верхняя	005
TST-5751-0020-000-8011	Панель нижняя	006
TST-5751-0030-000-8011	Лобовик 1	005
TST-5751-0040-000-8011	Лонжерон передний	004
TST-5751-0050-000-8011	Лонжерон средний	004
TST-5751-0060-000-8011	Лонжерон задний	005
TST-5751-0070-000-8011	Нервюра 2А	004
TST-5751-0080-000-8011	Нервюра 2Б	005
TST-5751-0090-000-8011	Нервюра 4А	005
TST-5751-0110-000-8011	Нервюра 4Б	005
TST-5751-0120-000-8011	Хвостик 1	004
TST-5751-0130-000-8011	Хвостик 2	005
TST-5751-0140-000-8011	Хвостик 3	005
TST-5751-0150-000-8011	Хвостик 4	005
TST-5751-0160-000-8011	Диафрагма 1	005
TST-5751-0170-000-8011	Диафрагма 2	005
TST-5751-0180-000-8011	Диафрагма 3	005
TST-5751-0190-000-8011	Диафрагма 4	005
TST-5751-0210-000-8011	Диафрагма 5	005
TST-5751-0230-000-8011	Лобовик 2	004
TST-5751-0310-000-8011	Кронштейн навески 2	004
TST-5751-0320-000-8011	Кронштейн навески 3	002
TST-5751-0330-000-8011	Нервюра 5	006
TST-5751-0350-000-8011	Кронштейн 2 навески 1	006
TST-5751-0360-000-8011	Кронштейн навески обтекателя	005
TST-5751-0370-000-8011	Шайба	002
TST-5752-0000-000-8011	Закрылок концевой правый	006
TST-5752-0000-000-8021	Закрылок концевой левый	006
TST-5752-0010-000-8011	Панель верхняя	005
TST-5752-0010-000-8021	Панель верхняя	005
TST-5752-0020-000-8011	Панель нижняя	005
TST-5752-0020-000-8021	Панель нижняя	005
TST-5752-0030-000-8011	Лобовик	005
TST-5752-0030-000-8021	Лобовик	005
TST-5752-0040-000-8011	Лонжерон передний	004
TST-5752-0040-000-8021	Лонжерон передний	004
TST-5752-0050-000-8011	Лонжерон задний 1	005
TST-5752-0050-000-8021	Лонжерон задний 1	005
TST-5752-0060-000-8011	Лонжерон задний 2	004
TST-5752-0060-000-8021	Лонжерон задний 2	004
TST-5752-0070-000-8011	Нервюра 2	004
TST-5752-0070-000-8021	Нервюра 2	004
TST-5752-0080-000-8011	Нервюра 4	005
TST-5752-0080-000-8021	Нервюра 4	005
TST-5752-0090-000-8011	Нервюра 5	005
TST-5752-0090-000-8021	Нервюра 5	005
TST-5752-0110-000-8011	Нервюра 6	005
TST-5752-0110-000-8021	Нервюра 6	005
TST-5752-0120-000-8011	Нервюра 8	005
TST-5752-0120-000-8021	Нервюра 8	005
TST-5752-0130-000-8011	Нервюра 10	005
TST-5752-0130-000-8021	Нервюра 10	005
TST-5752-0140-000-8011	Диафрагма 1	005
TST-5752-0140-000-8021	Диафрагма 1	005
TST-5752-0150-000-8011	Диафрагма 2	005
TST-5752-0150-000-8021	Диафрагма 2	005
TST-5752-0160-000-8011	Диафрагма 3	005
TST-5752-0160-000-8021	Диафрагма 3	005
TST-5752-0170-000-8011	Диафрагма 4	005
TST-5752-0170-000-8021	Диафрагма 4	005
TST-5752-0180-000-8011	Диафрагма 5	005
TST-5752-0180-000-8021	Диафрагма 5	005
TST-5752-0210-000-8011	Диафрагма 7	005
TST-5752-0210-000-8021	Диафрагма 7	005
TST-5752-0220-000-8011	Диафрагма 8	005
TST-5752-0220-000-8021	Диафрагма 8	005
TST-5752-0230-000-8011	Хвостик 1	005
TST-5752-0230-000-8021	Хвостик 1	005
TST-5752-0240-000-8011	Хвостик 2	005
TST-5752-0240-000-8021	Хвостик 2	005
TST-5752-0250-000-8011	Хвостик 3	005
TST-5752-0250-000-8021	Хвостик 3	005
TST-5752-0260-000-8011	Хвостик 4	005
TST-5752-0260-000-8021	Хвостик 4	005
TST-5752-0270-000-8011	Хвостик 5	005
TST-5752-0270-000-8021	Хвостик 5	005
TST-5752-0280-000-8011	Хвостик 6	005
TST-5752-0280-000-8021	Хвостик 6	005
TST-5752-0290-000-8011	Хвостик 7	005
TST-5752-0290-000-8021	Хвостик 7	005
TST-5752-0310-000-8011	Нервюра 3	005
TST-5752-0310-000-8021	Нервюра 3	005
TST-5752-0320-000-8011	Нервюра 7	005
TST-5752-0320-000-8021	Нервюра 7	005
TST-5752-0330-000-8011	Нервюра 9А	005
TST-5752-0330-000-8021	Нервюра 9А	005
TST-5752-0340-000-8011	Нервюра 9Б	005
TST-5752-0340-000-8021	Нервюра 9Б	005
TST-5752-0350-000-8011	Кронштейн навески 5	004
TST-5752-0410-000-8011	Лобовик 2	004
TST-5752-0410-000-8021	Лобовик 2	004
TST-5752-0420-000-8011	Нервюра 11	003
TST-5752-0420-000-8021	Нервюра 11	003
TST-5752-0430-000-8011	Кронштейн навески обтекателя	003
TST-5752-0430-000-8021	Кронштейн навески обтекателя	003
TST-5752-0440-000-8011	Обтекатель	002
TST-5752-0440-000-8021	Обтекатель	002
TST-5760-0000-000-8011	Элерон	005
TST-5760-0000-000-8021	Элерон	005
TST-5760-0010-000-8011	Панель верхняя	004
TST-5760-0010-000-8021	Панель верхняя	004
TST-5760-0020-000-8011	Панель нижняя	004
TST-5760-0020-000-8021	Панель нижняя	004
TST-5760-0030-000-8011	Нервюра 1	005
TST-5760-0030-000-8021	Нервюра 1	005
TST-5760-0040-000-8011	Нервюра 2	005
TST-5760-0040-000-8021	Нервюра 2	005
TST-5760-0050-000-8011	Нервюра 3	005
TST-5760-0050-000-8021	Нервюра 3	005
TST-5760-0060-000-8011	Нервюра 4	005
TST-5760-0060-000-8021	Нервюра 4	005
TST-5760-0070-000-8011	Нервюра 5	005
TST-5760-0070-000-8021	Нервюра 5	005
TST-5760-0080-000-8011	Нервюра 6	005
TST-5760-0080-000-8021	Нервюра 6	005
TST-5760-0090-000-8011	Нервюра 7	005
TST-5760-0090-000-8021	Нервюра 7	005
TST-5760-0100-000-8011	Нервюра 8	005
TST-5760-0100-000-8021	Нервюра 8	005
TST-5760-0110-000-8011	Нервюра 9	005
TST-5760-0110-000-8021	Нервюра 9	005
TST-5760-0120-000-8031	Диафрагма 1	002
TST-5760-0120-000-8041	Диафрагма 1	002
TST-5760-0130-000-8031	Диафрагма 2	002
TST-5760-0130-000-8041	Диафрагма 2	002
TST-5760-0140-000-8031	Диафрагма 3	002
TST-5760-0140-000-8041	Диафрагма 3	002
TST-5760-0150-000-8031	Диафрагма 4	002
TST-5760-0150-000-8041	Диафрагма 4	002
TST-5760-0160-000-8031	Диафрагма 5	002
TST-5760-0160-000-8041	Диафрагма 5	002
TST-5760-0170-000-8031	Диафрагма 6	002
TST-5760-0170-000-8041	Диафрагма 6	002
TST-5760-0180-000-8031	Диафрагма 7	002
TST-5760-0180-000-8041	Диафрагма 7	002
TST-5760-0190-000-8031	Кронштейн навески 1	001
TST-5760-0190-000-8041	Кронштейн навески 1	001
TST-5760-0200-000-8011	Кронштейн навески 2	003
TST-5760-0200-000-8021	Кронштейн навески 2	003
TST-5760-0210-000-8011	Кронштейн навески 3	003
TST-5760-0210-000-8021	Кронштейн навески 3	003
TST-5760-0220-000-8011	Кронштейн навески 4	003
TST-5760-0220-000-8021	Кронштейн навески 4	003
TST-5760-0230-000-8031	Кронштейн навески 5	001
TST-5760-0230-000-8041	Кронштейн навески 5	001
TST-5760-0240-000-8031	Кронштейн навески 6	001
TST-5760-0240-000-8041	Кронштейн навески 6	001
TST-5760-0250-000-8011	Кронштейн привода 1	003
TST-5760-0250-000-8021	Кронштейн привода 1	003
TST-5760-0260-000-8011	Кронштейн привода 2	003
TST-5760-0260-000-8021	Кронштейн привода 2	003
TST-5760-0310-000-8011	Крышка	003
TST-5760-0310-000-8021	Крышка	003
TST-5760-0311-000-8011	Крышка	004
TST-5760-0311-000-8021	Крышка	004
TST-5760-0320-000-8011	Крышка	002
TST-5760-0320-000-8021	Крышка	002
TST-5760-0321-000-8011	Крышка	004
TST-5760-0321-000-8021	Крышка	004
TST-5770-0000-001-D500	Интерцепторы и воздушные тормоза правые. ПСО	001
TST-5770-0000-002-D500	Интерцепторы и воздушные тормоза левые. ПСО	001
TST-5771-0000-000-8011	Воздушный тормоз	003
TST-5771-0100-000-8011	Композитный блок	003
TST-5771-0110-000-8011	Лонжерон	003
TST-5771-0111-000-8011	Лонжерон	003
TST-5771-0121-000-8011	Диафрагма 1	003
TST-5771-0131-000-8011	Диафрагма 2	003
TST-5771-0210-000-8011	Кронштейн навески 1	002
TST-5771-0220-000-8011	Кронштейн навески 2	002
TST-5771-0230-000-8011	Кронштейн навески 3	002
TST-5771-0240-000-8011	Кронштейн навески 4	002
TST-5771-0250-000-8011	Кронштейн привода	002
TST-5772-0000-000-8011	Интерцептор секция 1	003
